기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,1분기_평균,2분기_평균,3분기_평균,4분기_평균,3개년_총평균,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00~06_매출_건수,시간대_06~11_매출_건수,시간대_11~14_매출_건수,시간대_14~17_매출_건수,시간대_17~21_매출_건수,시간대_21~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,QUARTER_NUM
20253,A,골목상권,3110141,건대입구역 1번,40935018,49667798.5,45720911,42241001.5,44761152.11,63914981,7750,50914982,12999999,9128551,11945997,9048600,10626651,10165183,9466230,3533769,0,8302176,29973291,14289933,10742221,607360,29787205,24240221,474905,10039343,17910845,9425029,11405183,4772124,6076,1674,1132,1265,1030,1400,1249,1251,423,0,1228,3310,1736,1402,74,4009,3034,52,1491,2393,1233,1404,472,3
20253,A,골목상권,3110142,화양사거리,53595381.5,53754583,51826926.33,64327990.5,55426298.78,50358859,5819,32280873,18077986,5771388,7922232,4011847,8215814,6359592,9953191,8124795,2317775,1058845,10782847,12598651,16080328,7520413,20460602,28365011,420815,22886628,15003814,4559357,4444994,1510005,3737,2082,714,909,461,880,773,1106,976,296,79,1155,1421,1912,956,2584,3204,46,2738,1809,451,542,205,3
20253,A,골목상권,3110144,어린이대공원역 4번,6993756,11886102,8947085,7396352.5,8821519.556,11120739,1128,6514177,4606562,1187002,1109589,1443135,935649,1838802,2069131,2537431,0,31539,1714560,2381650,5129339,1863651,4494138,6626601,128955,6053289,1862357,579922,1518930,977286,679,449,124,124,134,133,164,210,239,0,10,152,230,507,229,370,758,20,575,164,50,214,105,3
20253,A,골목상권,3110145,장안초등학교,30447258,34363443,22782214.5,28739406,27822907.2,22682030,1871,14207567,8474463,2933693,3102572,2736961,2350532,3083809,4262446,4212017,0,0,5900811,8167783,8553038,60398,6391474,15711206,516927,12153621,4135756,2409350,2466856,420170,1246,625,252,283,270,200,241,303,322,0,0,516,675,674,6,487,1342,42,1014,402,155,168,47,3
20253,A,골목상권,3110146,신자초등학교,26424186.5,33984287.5,25698351,27334195.5,28064488,23016720,3005,12902326,10114394,409033,2831055,2860975,3218485,3582778,4497609,5616785,0,1691348,8318643,7052012,5826357,128360,10220401,11255956,15819,2419400,7899236,5936621,3382596,1822686,1817,1188,55,415,403,452,492,524,664,0,298,1052,914,723,18,1274,1509,5,307,1076,764,411,221,3
20253,A,골목상권,3110147,능동우편취급국,34281927.5,51164518.5,65096438.33,61593429.5,54374340.67,53693261,11210,41461478,12231783,8425282,9563426,7852474,8074980,7545316,5196087,7035696,0,7992658,21454454,15373705,8379760,492684,26541810,23351959,352643,12114043,15016060,9610336,8748009,4052676,8544,2666,1769,1921,1606,1635,1613,1215,1451,0,2111,4245,2927,1821,106,6076,4723,58,2948,3176,1904,1938,775,3
20253,A,골목상권,3110148,어린이대공원역 3번,91153176,155669752,121129735.7,109849501.5,119637118.4,155332916,38154,128895891,26437025,28735485,27917478,23814603,24836577,23591748,14069583,12367442,0,38682656,66316960,31317320,18753418,262562,62079541,71982674,3621601,57305287,25535776,15927703,25840666,5831181,32129,6025,6802,7183,5985,6692,5467,3181,2844,0,10632,15930,7261,4321,10,17761,18872,1022,18626,7075,3477,4854,1584,3
20253,A,골목상권,3110150,중곡1동 마을마당,61342809,71874226,63024977.67,49182097.5,61541466.44,68875636,8219,55971504,12904132,15347934,9243314,9317408,11759335,10303513,7719815,5184317,0,354325,34058508,22750714,10996301,715788,24626532,29438961,149458,12930770,21746058,5411565,9893369,3934271,7200,1019,1630,1375,1502,1555,1138,606,413,0,34,4430,2800,897,58,2765,3203,14,1111,2722,563,1138,420,3
20253,A,골목상권,3110151,자양한강도서관,143340245.5,181907000.5,196029445.7,175605614,176643784.1,158186406,29825,99624448,58561958,21085264,19480700,17977276,19539663,21541545,27839186,30722772,0,17601447,45755866,40129879,46189663,8509551,75859737,75875648,2426691,22563142,41011739,32183999,34138708,19411108,19765,10060,4147,3872,3722,3848,4176,4842,5218,0,4366,8092,7565,7977,1825,14754,14555,488,4397,8027,6666,6524,3207,3
20253,A,골목상권,3110152,중곡어린이공원,2963799,3389370,5166368.667,2934551.5,3786060.778,303980,24,303980,0,0,0,60796,182388,60796,0,0,0,0,121592,182388,0,0,303980,0,0,0,0,0,303980,0,24,0,0,0,6,12,6,0,0,0,0,12,12,0,0,24,0,0,0,0,0,24,0,3
20253,A,골목상권,3110154,광진정말공원,100049302.5,115876041.5,116576421.3,108194607.5,110885463,110995254,19371,73165198,37830056,15073388,16785618,12290932,14202788,14812472,24992472,12837584,0,13729510,40769673,31440949,24393207,661915,51781081,56923595,398274,11842538,25551693,30813985,24477581,15620608,13270,6101,2857,2908,2325,2684,2496,3922,2179,0,2883,6748,5498,4139,103,10039,9141,119,2182,4875,4903,4431,2672,3
20253,A,골목상권,3110155,광진구청,111658760.5,114708982,109948332,120915315.5,113823456.9,135598439,11387,109238056,26360383,20758916,20917784,30139128,19107075,18315153,14433268,11927115,0,4796389,78164227,28338874,23256837,1042112,43399578,72199202,1016768,33674685,32936183,30483869,10725808,6761471,9023,2364,1904,2018,1481,1856,1764,1321,1043,0,760,5685,2784,2040,118,4497,5681,73,3337,3670,1607,1013,477,3
20253,A,골목상권,3110156,군자역 5번,25595349,28452932,22485041.67,17057716.5,23296346.67,33850048,3536,20409325,13440723,5091307,5279119,3412442,3049885,3576572,6969415,6471308,0,404201,11427884,12460840,9557123,0,11752952,21341770,0,10927331,15764439,3516115,1850261,1036577,2237,1299,579,571,319,384,384,662,637,0,48,1249,1251,988,0,1211,2284,0,1090,1611,471,207,115,3
20253,A,골목상권,3110157,자양동우체국,82950457.5,112149877,89887854,101450301,95862759.22,106307906,20020,69968427,36339479,14794187,15701322,13616136,13998192,11858590,18272073,18067406,0,22255188,30105146,27238157,22536355,4173060,47658047,53880263,430944,8667501,30907939,31562016,18470532,11499376,13968,6052,2992,3143,2687,2648,2498,3084,2968,0,5099,5615,5011,3634,661,9579,10099,55,1877,6513,6138,3420,1675,3
20253,A,골목상권,3110158,중곡3동주민센터,74214473,89155227.5,105745389.7,88384579.5,91193858.78,93088002,20719,63960781,29127221,11250792,14386407,11617514,11929344,14776724,17121326,12005895,202136,23565690,27997209,22671654,18103764,547549,47186656,45825094,575819,12122198,32335312,16383252,14999133,16596036,14824,5895,2802,3010,2602,2933,3477,3411,2484,54,5678,6233,4772,3864,118,10241,10471,108,3151,8019,3821,3058,2555,3
20253,A,골목상권,3110159,구의역 4번,105229024,129892681.5,136224028.7,117790611,123832968.8,138086122,18185,84574377,53511745,17495809,16546790,17091507,13981563,19458708,25561143,27950602,0,9233780,50957770,45676118,29286976,2931478,54926221,79889802,587904,31642118,39162211,22251340,27946954,13225497,11529,6656,2302,2508,2240,1963,2516,3295,3361,0,1723,6589,5762,3700,411,7954,9954,74,3593,5244,3444,3719,1832,3
20253,A,골목상권,3110161,중곡역 3번,49107093.5,48260154,56147014,40577187,49369990.11,80404541,3276,72053173,8351368,30919418,4053229,4015460,3576456,29488610,4544987,3806381,5730,716742,39259100,31803218,6588793,2030958,63264176,17140365,28333,5345830,61434092,6040966,5006722,2548598,2045,1231,434,392,395,367,457,457,774,6,213,1507,641,694,215,1433,1843,5,622,1003,729,424,493,3
20253,A,골목상권,3110162,군자역 4번,32900108.5,45347341,32277992.33,25839224,33889702.67,44660118,5059,29336568,15323550,6132153,5755219,6024347,5637157,5787692,8294188,7029362,0,1259650,12274018,16601102,13382987,1142361,13122732,30819123,181334,16429169,13652414,5165093,6202449,2311395,3744,1315,755,713,827,720,729,704,611,0,449,1558,1724,1201,127,1802,3081,15,1357,1441,707,1061,302,3
20253,A,골목상권,3110163,성자초등학교,86525129.5,114361339,121363078.7,97593933.5,106783337.8,117232510,26783,79164620,38067890,14875495,17282782,13538864,17394837,16072642,21047217,17020673,0,30503321,33451984,27419117,22302450,3555638,61426234,55591450,730176,15072393,33417008,30180186,20476355,17141566,18415,8368,3590,3845,3204,3692,4084,4522,3846,0,6960,7700,6335,4885,903,13524,13243,210,3857,7506,6808,4737,3648,3
20253,A,골목상권,3110165,국립정신건강센터,92450364,92054982.5,96040903.33,95585044,94255943.44,77428783,8801,55436423,21992360,9169404,10924118,11299963,12765619,11277319,11532646,10459714,0,10645334,29341980,21952538,15146866,342065,24923654,47036609,2030406,10756365,17504714,20194836,15737416,5736524,6389,2412,994,1506,1170,1329,1390,1254,1158,0,1223,3119,2546,1864,49,3251,5235,310,1544,1921,2206,1678,824,3
20253,A,골목상권,3110166,구의1동주민센터,121679879,152231781.5,146253982.7,134026117,139404167,166689806,29156,117065960,49623846,20868920,25598044,23538619,23065823,23994554,27326638,22297208,0,26034428,47662441,40715793,45815787,6461357,64177217,87408561,3465459,29029158,42899641,33566729,28402235,14222557,20219,8937,3816,4407,3694,4059,4243,4651,4286,0,5940,8252,7048,6794,1122,12431,15852,687,5349,7930,6183,5776,2363,3
20253,A,골목상권,3110167,용마초등학교,24104137.5,22107455,27184350.67,40093197,28240292.33,4314113,95,3102876,1211237,0,763399,582708,1444666,312103,732275,478962,787607,0,0,0,423630,3102876,804898,3128812,0,791065,0,1955616,1034868,152161,68,27,0,26,16,18,8,18,9,18,0,0,0,9,68,26,61,0,17,0,35,26,9,3
20253,A,골목상권,3110168,대원고등학교,0,0,5538259,0,5538259,5538259,1045,5099822,438437,1124811,966722,535217,1464757,1008315,438437,0,0,39162,756687,1595164,3087827,59419,2078029,3460230,907933,397924,726977,1951360,1345200,208865,968,77,198,167,104,310,189,77,0,0,9,135,315,577,9,374,671,194,68,109,372,266,36,3
20253,A,골목상권,3110169,성동초등학교,107987430.5,114669009,145680264.3,119831606.5,124668542.8,152849595,22254,119034892,33814703,24630401,29441239,17474109,28104664,19384479,18715527,15099176,0,32236773,37890391,30917725,36340536,15464170,73257007,79592588,2525587,20374013,35781389,24886650,50333738,18948218,16498,5756,3224,3691,2988,3201,3394,3076,2680,0,6486,5803,4765,4134,1066,9061,13193,354,3631,7565,3696,4124,2884,3
20253,A,골목상권,3110170,동대부여고,103009554.5,110022669.5,107069429,105169162,106401228.8,90949468,20271,63796343,27153125,10250786,13592870,15620527,11760441,12571719,14782200,12370925,0,24378402,30068775,20779892,15412351,310048,46095516,44853952,37843,12653472,27096315,27609118,13090377,10462343,14571,5700,2436,3101,3144,2849,3041,3190,2510,0,5537,6158,4842,3690,44,10580,9691,15,3240,6088,6485,2395,2048,3
20253,A,골목상권,3110173,구남초등학교,241173739,281000776,244885633.7,284417113.5,260871128.7,147478945,20721,106566363,40912582,3594475,24158855,25231414,26474659,27106960,33356137,7556445,0,25020900,55370514,38386245,27700964,1000322,50351969,89035507,21923,19297866,44573382,30694305,20640205,24159794,14880,5841,401,3482,3292,3644,4061,4220,1621,0,4189,7182,5372,3870,108,8511,11662,5,2753,7142,4575,2866,2831,3
20253,A,골목상권,3110174,아차산역 1번,94576617,104317600.5,100534611,96449937,99143571.33,84962631,10058,46527415,38435216,4734850,9830499,8884279,11420849,11656938,17621502,20813714,0,5155155,32273843,34115737,13329099,88797,31832954,50828305,209919,10606558,16160211,13864935,20181893,21637742,6004,4054,759,1210,1070,1385,1580,1926,2128,0,879,3856,3627,1686,10,4186,5716,14,1220,1965,1246,2664,2794,3
20253,A,골목상권,3110175,푸른동산공원,7096630.5,4944999,3983889.667,6090472,5357319.111,4382917,271,4206898,176019,1087064,1139415,663324,801288,515807,131294,44725,0,0,1545220,1154382,1638590,44725,1639791,2471084,0,108092,545039,601835,1312321,1543589,251,20,65,70,39,43,34,17,3,0,0,96,79,93,3,89,162,0,26,30,46,72,77,3
20253,A,골목상권,3110176,해오름공원,109625961,133196538.5,127468541.7,112848617.5,121527539.9,131212331,25974,84807480,46404851,18002932,17005274,15216783,17598380,16984111,25196403,21208448,2779308,18245311,34245166,29823245,37845923,8273378,70607548,60604783,382783,12393229,30260317,28415852,33385928,26374222,17121,8853,3406,3506,3224,3450,3535,4641,4212,105,4592,7514,6158,6822,783,14536,11438,98,2609,7067,5629,5815,4756,3
20253,A,골목상권,3110178,장로회신학대학교,46785351.5,56614046,41609686.67,49084887.5,47755292.22,35897501,3996,29044277,6853224,6438531,6535470,5274164,5293410,5502702,3626325,3226899,0,5324346,18060792,9020852,3491511,0,14198631,21540303,72237,1570796,7685065,7866511,9678548,8865777,3259,737,651,710,632,609,657,351,386,0,597,2015,941,443,0,1676,2295,12,202,965,818,996,978,3
20253,A,골목상권,3110179,광나루역 1번,1353426368,1450313586,1454749805,1418555168,1423204406,1433479208,199177,1244620804,188858404,247628843,270582973,258798315,273317763,194292910,113872974,74985430,0,385563226,601549776,302908098,140153234,3304874,578954586,714394111,59282317,249511501,192425667,212242493,298306341,281580376,178789,20388,37724,40460,36857,38409,25339,12254,8134,0,60682,84830,38701,14664,300,86297,107616,14271,51748,27148,28829,39063,32855,3
20253,A,골목상권,3110180,광진정보도서관,269134662,272947616.5,328298506,275930820.5,291213524,276462418,31816,194284199,82178219,36775695,40675851,43377199,34317816,39137638,44252493,37925726,0,76296117,99565269,62641227,35631318,2328487,112914744,141815439,3948367,45571862,57793689,46867375,66610300,33938587,23443,8373,4249,5360,4745,4509,4580,4403,3970,0,9939,12507,6374,2780,216,14119,15743,662,6483,7044,5195,6724,3752,3
20253,A,골목상권,3110183,한국의류시험연구원,27145922.5,21029780,33719376.67,30701522.5,28768064.44,31945272,2098,23534943,8410329,3562708,6163917,4275154,4193056,5340108,5927595,2482734,1319459,4224474,7161866,6018605,7717307,5503561,16702618,11767188,0,1236031,4754740,3135341,3500304,15843390,1658,440,290,428,311,338,291,305,135,14,447,629,514,365,129,1108,890,0,225,417,226,376,753,3
20253,A,골목상권,3110187,제기동역 6번,121371442,130155883.5,166848465.3,158437932,146719545.7,100963967,13963,78576875,22387092,14433802,15414352,16940893,16049491,15738337,15526378,6860714,0,19356950,40787220,21431463,17230588,2157746,33807523,61875033,333624,21856915,23683125,18103674,13686891,18018326,11323,2640,2369,2190,2250,2285,2229,1767,873,0,3346,5257,2969,2077,314,5065,8279,61,3435,3968,2199,1540,2138,3
20253,A,골목상권,3110188,용두동신동아아파트,36549771,37320784,41486637.67,38100514.5,38711339.11,38309391,7094,27525534,10783857,4366709,5452207,5608646,6232176,5865796,5249017,5534840,0,8493368,13708402,7588700,7706580,812341,19489502,17353239,178480,3771844,11389747,7170299,7483925,6848445,5240,1854,914,1149,971,1102,1104,957,897,0,2063,2246,1444,1252,89,3600,3383,34,877,2309,1233,1112,1421,3
20253,A,골목상권,3110190,고대앞사거리,16770476,17035173,18351554,13467981.5,16622435.89,13923886,2411,12784475,1139411,2573206,2174102,3653174,1963508,2420485,375806,763605,0,2124350,5280233,5045716,1473587,0,5323778,8161482,23988,2442207,2354596,4910347,1633810,2120313,2211,200,432,361,609,346,463,64,136,0,473,887,760,291,0,967,1412,8,446,528,870,287,239,3
20253,A,골목상권,3110191,고려대역 6번,218173060,273834892.5,207456134.7,259404642.5,236132621.6,193798037,30714,146523692,47274345,30880125,31302739,28827824,29754981,25758023,24723961,22550384,1348838,7715866,65182412,55567042,56664043,7319836,75506298,116790282,4860190,96734391,33738093,18917990,29827688,8218229,22953,7761,4985,5090,4328,4478,4072,3893,3868,183,2146,10738,8799,7880,968,13266,17347,658,15606,5256,3200,4461,1430,3
20253,A,골목상권,3110192,동의보감타워,123227951.5,130544506.5,149036038.3,136035276,136302620.3,118318108,20822,81781070,36537038,14378650,16390201,16366519,16892950,17752750,22948597,13588441,0,22732073,39758485,29199548,26278919,349083,56402637,59973623,556301,14092589,24820605,24751798,18087798,34067170,15570,5252,2930,3041,3156,3243,3200,3221,2031,0,5748,6868,5097,3053,56,10167,10464,92,2550,5416,5074,3315,4184,3
20253,A,골목상권,3110195,동대문구청,62076937.5,72443162,81329619,67112316,71917076.44,71233872,9170,63230948,8002924,10458511,13682641,14290134,11425015,13374647,7972969,29955,0,8149904,36070233,15336913,10293153,1383669,28775866,39866466,374626,8790704,14805984,20257635,11402540,13010843,8038,1132,1482,1719,1682,1600,1555,1122,10,0,1511,4423,1980,1129,127,3592,5412,88,1416,1886,2546,1673,1396,3
20253,A,골목상권,3110197,세종대왕기념관교차로,6234072,9993074.5,6292462.667,6928983.5,7243294.222,7601527,940,6927699,673828,892418,1260130,1282821,1688970,1803360,673828,0,0,0,6057048,1462045,82434,0,3264943,3403877,55573,1163339,2916682,1342563,650673,539989,870,70,130,190,139,189,222,70,0,0,0,805,116,19,0,464,426,5,203,426,153,75,28,3
20253,A,골목상권,3110203,떡전교사거리,44932589,55881006,51170990.5,42320206.5,48576198,51027259,5576,39747987,11279272,6603045,8445971,8041657,7548597,9108717,7843187,3436085,0,5201660,26537548,14394862,4605769,287420,20473624,26663857,241346,7757549,16049939,9970532,7246407,5871706,4313,1263,746,937,855,864,911,827,436,0,703,2607,1687,558,21,2212,3076,25,986,1873,972,784,648,3
20253,A,골목상권,3110204,간데메공원,381335729,366863448.5,375815789.7,404370225,381398463.8,326823775,36737,215270230,111553545,41154487,48651431,44755752,39341038,41367522,59120015,52433530,0,55649746,122273593,77445299,66288268,5166869,140852199,149592670,559825,27609212,80198556,67958117,74665258,39453904,24089,12648,5178,5434,4562,4554,4361,6634,6014,0,7573,12709,9891,6066,498,16415,18359,83,3562,10659,9124,6594,4755,3
20253,A,골목상권,3110205,경희대삼거리,142949688,195103437,144031826.3,171414129.5,161225554.2,154950507,13885,107135227,47815280,19915301,22689727,20965497,20869227,22695475,24065387,23749893,11588898,2704529,29395808,39995826,53242250,18023196,55463166,98443419,5761735,90771434,28898932,11100101,11891842,5482542,9838,4047,1861,2118,1857,1965,2037,2066,1981,549,234,2953,4003,4910,1236,4649,9188,430,8309,2569,896,1203,432,3
20253,A,골목상권,3110206,텃골근린공원,47528649,50498711,46291623.33,50467701,48429443.56,46693433,2795,23223213,23470220,3252038,4022018,4624408,5245433,6079316,10541246,12928974,0,1495367,16823959,11363699,15502292,1508116,15206249,29786615,47568,14447615,18220042,6663169,3591525,2022945,1524,1271,284,268,314,291,367,520,751,0,54,865,758,1019,99,873,1891,8,942,1121,339,252,102,3
20253,A,골목상권,3110207,시립대앞사거리,64045027.5,102875474.5,89986617.67,92914849,87736728.33,107010361,11659,72973084,34037277,13142802,17314788,13731966,12538185,16245343,19574507,14462770,0,15024644,38135070,22596102,29378569,1875976,37465076,67300653,817699,33715269,26662993,18485520,17932212,7152035,7953,3706,1458,1831,1445,1505,1714,2091,1615,0,1858,3802,2681,3113,205,4212,7307,109,3990,3141,1686,1815,777,3
