기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
20253,A,골목상권,3110980,개포지구대옆,3416945,7,1203372074,286828360,149049480,87221441,141838841,213601238,47259139,34781533,190450154,52341888
20253,A,골목상권,3110981,국악고교사거리,3081543,7,895864770,207906896,111935813,67391314,103996115,160762137,37681337,25976200,141540050,38674908
20253,A,골목상권,3110982,강남구보훈회관,3414974,7,499785342,119154831,60237944,36558099,57191492,87968931,16832460,15023406,84891801,21926378
20253,A,골목상권,3110983,국립국악고등학교,3193015,7,989441993,235287125,120479413,71031504,116330907,175799381,35866672,28538478,163187933,42920580
20253,A,골목상권,3110984,포이초등학교(개포목련어린이공원),3091267,7,1995713025,471761705,248526502,149646467,233510127,350604435,83169438,58149253,314687930,85657168
20253,A,골목상권,3110985,청담근린공원,4315389,8,693886792,160835694,86734168,52776922,79917072,124508430,29255885,20306676,109531986,30019959
20253,A,골목상권,3110986,삼성중앙역 7번,3790922,8,382757355,95009946,46454294,28782840,43740505,65104733,12773568,12227896,61781693,16881880
20253,A,골목상권,3110987,영동대교남단,5571194,9,268225986,59091812,35330113,20700675,30384036,48352446,14898971,7404483,40990790,11072660
20253,A,골목상권,3110988,청담역 3번,5174023,9,842352089,198138633,108637329,63753122,104200135,154295177,39690798,23557597,113280596,36798702
20253,A,골목상권,3110989,대치동아우편취급국,3616235,7,1239122785,271503392,152706198,95545273,126416235,215348116,48015513,36719891,239642235,53225932
20253,A,골목상권,3110990,청담역 12번,2878776,6,67387498,15630056,8456711,5341252,7975041,12541899,2728033,1971456,9708487,3034563
20253,A,골목상권,3110991,삼성중앙역 5번,5591064,9,324397156,67684921,42205966,26033213,35043141,58484050,18506116,8712763,54804288,12922698
20253,A,골목상권,3110992,도곡초등학교,4023815,8,3923283050,937593874,478638464,275807739,431995113,651824652,129811783,117895983,725606753,174108689
20253,A,골목상권,3110993,개포지하차도 북측,2799328,6,533227058,123827008,66394432,40637289,64262257,100748223,18922271,15420850,78165391,24849337
20253,A,골목상권,3110994,개포고등학교,3250126,7,402347163,97572318,49511431,28962441,48913433,69884592,15715409,11490675,63021528,17275336
20253,A,골목상권,3110995,봉은사역 4번,4803891,8,1661967619,379831245,210604133,124208911,193167747,295676403,75023071,46555505,265998439,70902165
20253,A,골목상권,3110996,대치2동주민센터,4949880,9,1301041080,305997687,162410347,89601717,151326635,220474866,53935397,36101880,226029735,55162816
20253,A,골목상권,3110997,대청초등학교,3135357,7,7111260999,1642914131,888063639,555360381,815115871,1251073315,312328636,205634012,1139153125,301617889
20253,A,골목상권,3110998,은곡마을(은곡마을공원),4066487,8,293491998,73776810,34989139,19806089,35516782,49420372,9839438,8502097,49046216,12595055
20253,A,골목상권,3110999,윗방죽마을공원,3614875,7,798255194,201956825,98578567,62035024,109328528,147224773,28630487,23125167,90524624,36851199
20253,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),2943745,6,266208444,71198056,32434074,20472738,37681856,46604548,9265219,7909164,28647507,11995282
20253,A,골목상권,3111001,아래방죽마을공원(율현초등학교),3838800,8,386417722,116402561,44217824,26373324,56346857,56992896,12335873,12185145,46448290,15114952
20253,A,골목상권,3111003,삼전역 4번,3010887,7,6139320585,1473331513,751380966,453239325,716494453,1083524825,225023965,184244133,985379726,266701679
20253,A,골목상권,3111004,삼전역 1번,2950854,6,5765259867,1424705827,705861882,435395773,683130125,1001815171,205288185,179924083,876565750,252573071
20253,A,골목상권,3111005,삼전역 3번,2835826,6,4862862549,1196243476,588334469,353723161,575925977,837494239,177600835,146554555,780061866,206923971
20253,A,골목상권,3111006,석촌고분역 1번,2800884,6,5506856090,1345809073,665757474,402410219,646843958,961268907,195279039,167789329,886537510,235160581
20253,A,골목상권,3111007,석촌고분역 4번,2717569,6,4910763463,1180779783,593670888,354635364,573629547,862036972,178978633,145691930,812738135,208602211
20253,A,골목상권,3111008,석촌고분역 3번,2718031,6,2914259077,712647450,358425096,216656747,355389503,516610221,113814658,86204236,428876394,125634772
20253,A,골목상권,3111009,송파책박물관,2627831,6,604549258,153427892,73303345,43786428,76598829,102893346,23018579,18059526,88015215,25446098
20253,A,골목상권,3111010,석촌역 7번,2937323,6,5660251475,1381343047,690583481,422556101,668291286,999120290,206859120,172358730,873799491,245339929
20253,A,골목상권,3111011,잠실나루역,6025078,9,151641866,34099649,18361999,11034095,17764265,28653001,5299030,4214378,25508740,6706709
20253,A,골목상권,3111012,석촌역 6번,2840529,6,3361106406,840026273,407134088,245615417,413744358,589269886,117660261,100604815,499975904,147075404
20253,A,골목상권,3111013,송파나루역 1번(송리단길),3194188,7,5156025642,1265192744,631695184,381718033,610371990,892810733,195676273,156507380,800225849,221827456
20253,A,골목상권,3111014,송파나루역 2번,2793952,6,1995353597,486093572,245998375,148005505,241189025,353407466,76365705,59905271,298249099,86139579
20253,A,골목상권,3111015,석촌역 3번,2898321,6,5655210774,1389586116,694140155,416984032,668621523,980091584,208620447,172435432,878518590,246212895
20253,A,골목상권,3111016,송파역 2번,2867597,6,1978573009,492139780,243879019,138806311,243384128,333467928,81765626,56934614,305537486,82658117
20253,A,골목상권,3111017,송파나루역 3번,2632906,6,714136891,173844378,87973648,53343772,86910940,126157452,27193003,21181318,106418438,31113942
20253,A,골목상권,3111018,풍납초등학교(풍납백제문화공원),2927597,6,448281909,112016162,54860979,33009043,55939872,72613892,19956898,13053841,69149151,17682071
20253,A,골목상권,3111019,한성백제역 3번,2992773,7,5013306316,1191597310,627793177,375893753,598639950,892869267,215296379,145347010,751790446,214079024
20253,A,골목상권,3111020,방이동고분군(방산고등학교),2888541,6,486915209,117717056,61749001,36142178,58362958,84583839,22302253,13962852,71484546,20610526
20253,A,골목상권,3111021,방이역 4번,3430269,7,5276061066,1236317142,650039683,378066887,619896332,923348399,217602943,148481893,881344431,220963356
20253,A,골목상권,3111022,석촌중학교(방이육교),2871319,6,1401174672,338907097,173239092,102204552,171900082,250409471,53959374,40510605,208652593,61391806
20253,A,골목상권,3111023,문정역 1번,2812677,6,1412671274,350763517,169194810,100210133,169788147,241962845,48868428,42196242,230117564,59569588
20253,A,골목상권,3111024,경찰병원역 4번(건너말공원),2606588,6,951223319,240979108,115196519,67982921,117587404,161965216,33631047,28633508,144251261,40996335
20253,A,골목상권,3111025,경찰병원역 3번,2784032,6,1830841310,449095296,219948017,127674289,217581770,315316823,65112019,54301851,304882139,76929106
20253,A,골목상권,3111026,문정역 2번,3087081,7,2402968443,572840124,295590481,175639641,285745142,419462358,99033365,69011493,384964243,100681596
20253,A,골목상권,3111027,문정초등학교,2676663,6,2992285256,727562455,363147373,214826232,358061499,519187366,112587799,87649525,482936339,126326668
20253,A,골목상권,3111028,문현중학교(장지역 1번),2686383,6,784923404,198190776,93652878,56491387,98408005,133531990,28412240,23415826,120495828,32324474
20253,A,골목상권,3111029,오금역 4번,2822499,6,554488670,138546582,69239476,40209705,67976240,93818540,24140132,16236949,80925855,23395191
20253,A,골목상권,3111030,방이역 2번,3000885,7,1130415031,277250784,139074006,80883508,137730810,192821178,46245989,32272099,176652041,47484616
20253,A,골목상권,3111031,장지동주민센터(한림연예예술고교),2725972,6,1496056598,371809015,183383819,106428560,184297001,254456379,60704034,43028930,229310502,62638358
20253,A,골목상권,3111032,방이역 1번,3939605,8,995113809,237512140,123313220,75162616,123642124,176946475,41528044,27874401,146222960,42911829
20253,A,골목상권,3111033,문정동성당,2569823,6,345779686,86493630,42164307,24490716,43107082,58901353,13683440,10026410,52406052,14506696
20253,A,골목상권,3111034,오동나무공원(송파레미니스1단지),2809122,6,2110300758,512843072,257930929,150174291,258701883,366523334,82505393,60022592,332262371,89336893
20253,A,골목상권,3111035,오금공원(오주중학교),2892275,6,1922741796,485689624,232510045,134665225,241960160,324460709,70638082,55477186,295616858,81723907
20253,A,골목상권,3111036,투구봉어린이공원,2688489,6,634383625,161012930,75874075,43821270,78560319,106913084,22086188,18646833,100477308,26991618
20253,A,골목상권,3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),2538907,6,411760299,101463218,50063641,28921700,51255188,73691999,14258177,11874560,62118272,18113544
20253,A,골목상권,3111038,보인중학교,2472370,6,1476944882,362850407,179465248,104755028,181412679,252160618,57170443,41856037,235009556,62264866
20253,A,골목상권,3111039,벌말어린이공원,2442242,6,1261413488,300905333,156403076,93212747,151699561,215757221,56640607,35616253,199767706,51410984
20253,A,골목상권,3111040,거여초등학교,2334060,5,1245058042,306950535,152822102,87911660,154306473,213584919,49226461,35347297,192223303,52685292
20253,A,골목상권,3111041,거여역 8번,3445446,7,246252292,76239666,28868808,17257393,36328769,33509123,8472932,7848645,27615598,10111358
20253,A,골목상권,3111042,거여역 1번(거여공원),2424963,5,2441133871,651755297,296616077,173906524,323238911,388848014,98950897,72825751,335393923,99598477
20253,A,골목상권,3111043,마천공원,2338425,5,1565296585,393933166,194928677,115772952,200967774,273564087,66085238,45357710,207490488,67196493
20253,A,골목상권,3111044,남천초등학교,2265814,5,1818456929,524944639,212926875,126861618,262496405,279274541,63282076,55275003,220189706,73206066
20253,A,골목상권,3111045,개미어린이공원,2316169,5,655126763,190056932,76721737,45140905,93444585,98822069,21983625,20152079,82168210,26636621
20253,A,골목상권,3111046,마천역(마천초등학교),2377003,5,4201072204,1181200114,498792652,298378284,587496304,653005493,156122863,127419990,529436266,169220238
20253,A,골목상권,3111047,마천1치안센터,2158584,5,1241557566,370230176,145020991,85427430,182678980,185127605,41299128,38505081,142855067,50413108
20253,A,골목상권,3111048,천호역 1번(천호문구완구거리),2442440,6,1378914075,401916718,165327290,101314343,193296583,212746823,47981099,44769004,153285499,58276716
20253,A,골목상권,3111049,천호지구대(천호동자전거거리),2602192,6,2162669920,578353859,263966796,160762961,284260746,359296124,82319567,66894775,274722128,92092964
20253,A,골목상권,3111050,강동구청(강동구청역 2번),3108385,7,532987710,137209600,64136137,38097999,67946257,92356466,18207635,15876147,76127094,23030375
20253,A,골목상권,3111051,천호역 6번,2721844,6,2658757815,802670749,315369155,198789604,384797421,388954771,93510528,88926682,276150437,109588468
20253,A,골목상권,3111052,암사역 3번(천호동자전거거리),2583404,6,2599527301,667836076,314414270,193226704,328899816,436961337,98857358,78870716,371317958,109143066
20253,A,골목상권,3111053,성내천어린이공원(하니사랑길),3336448,7,2852225329,644055268,364408597,217088165,331594312,515502684,140224135,79468425,440299387,119584356
20253,A,골목상권,3111054,암사역 4번(삼성광나루아파트),2819294,6,239946954,61156136,29303570,17433715,30152016,39825816,10255689,7064189,35161900,9593923
20253,A,골목상권,3111055,선사초등학교,2224020,5,133078748,30936461,16216338,9879613,15831689,23416735,5565852,3876346,22064728,5290986
20253,A,골목상권,3111056,천호태영아파트,2999948,7,251223247,83050365,30605569,22208543,35148576,32330514,8486342,10321584,17766592,11305162
20253,A,골목상권,3111057,천호공원(해공체육문화센터),2331103,5,2072699236,611320135,246194059,151724846,295470025,313623364,69264844,67354752,230101803,87645408
20253,A,골목상권,3111058,성내중학교,2645223,6,972043874,233690931,120360012,70795230,117364457,173845024,39228193,28134382,146864880,41760765
20253,A,골목상권,3111059,강동역 4번(강풀만화거리),2677083,6,5068426287,1378015284,618393771,384315056,672120467,826435062,191843236,160357242,619433235,217512934
20253,A,골목상권,3111060,암사역 2번(서울강동초등학교),2524486,6,4432980578,1188062495,538519312,327003877,588525708,733404485,165846634,136702435,566056775,188858857
20253,A,골목상권,3111061,암사역 1번,2459494,6,4871072059,1225566669,594372635,356473247,610134881,819217014,195123216,144328158,723436319,202419920
20253,A,골목상권,3111062,둔촌동역 3번(성내3동주민센터),3207799,7,1925893019,471480237,240482819,144892320,239161120,328531191,87892366,55113965,279041583,79297418
20253,A,골목상권,3111063,강동구립 천호도서관,2580210,6,2679162346,853964380,311497408,198990725,407316106,370125838,86080770,92621234,248857295,109708590
20253,A,골목상권,3111064,둔촌동역 4번,2697890,6,1529680999,385451418,190520488,112410625,193997977,259960929,67031704,44593842,212236836,63477180
20253,A,골목상권,3111065,천일초등학교,2210681,5,1107618761,337126170,129515075,80600847,163093435,158260055,37379593,36489012,120005349,45149225
20253,A,골목상권,3111066,암사동성당(효정하나플러스아파트),2361537,5,2449094040,648437223,295997489,177777867,321208581,404452766,89305835,74879482,332956005,104078792
20253,A,골목상권,3111067,강동구립성내도서관,2817643,6,4977078933,1246234527,608902535,364804458,621798090,851494188,201383822,146353814,728868509,207238990
20253,A,골목상권,3111068,강동성심병원,4788166,8,155431072,32411558,18694463,13708067,16088353,27342156,7666800,4210411,29338967,5970297
20253,A,골목상권,3111069,천호1동주민센터,2228507,5,1995547132,607574329,230934385,144421371,294329277,287833473,63547899,66724579,219269861,80911958
20253,A,골목상권,3111070,천호초등학교,2251667,5,1349568900,380432275,158501287,97269198,187167232,207767795,46945946,42649642,174234726,54600799
20253,A,골목상권,3111071,천동초등학교,2471344,6,779450446,191188850,97358300,57595806,96786667,136254594,33936642,22473692,110757122,33098773
20253,A,골목상권,3111072,굽은다리역 1번(십자성마을),2611382,6,3705942314,930124943,462719496,283796197,465855190,628101111,167251447,109704391,504327803,154061736
20253,A,골목상권,3111073,둔촌동역 1번(한산중학교),2850575,6,3738670753,977326621,450928397,267594037,484759488,606341070,148099185,109852181,540888624,152881150
20253,A,골목상권,3111074,명일역 1번,2845342,6,1208234536,303349533,146126124,86389591,151251139,204478686,44348082,35180077,185583519,51527785
20253,A,골목상권,3111075,굽은다리역 2번,2410851,5,2018920300,543048711,248097388,151654332,269837021,330267675,81892810,62286226,246712770,85123367
20253,A,골목상권,3111076,둔촌2동주민센터,2636819,6,828796978,203115104,103097826,61995990,103008069,141264129,37548528,23798058,120873408,34095866
20253,A,골목상권,3111077,길동주민센터(강동도서관),2685467,6,5572994071,1407202442,684941693,406209188,700999452,935261787,236486097,162156474,811107509,228629429
