상권_코드,상권_코드_명,상권유형,residual_latest,pred_latest,y_log_latest,매출_latest,찻집수_latest,residual_avg,residual_std,n_quarters,supply_shortage,residual_consistent,blueocean_candidate
3110022,경신고등학교,골목상권,-0.28490657935440566,18.429734159310126,18.14482757995572,75892435,0,-0.24230981393467724,0.15487069437508294,9,1.0,True,True
3111036,투구봉어린이공원,골목상권,-0.2787210393729893,17.70294881996831,17.42422778059532,36918663,0,-0.5423080151719731,0.1571319176680905,9,1.0,True,True
3120101,합정역,발달상권,-0.27648205370517687,22.00490971876504,21.728427665059865,2732349407,0,-0.2982228782891213,0.05504841296113246,9,1.0,True,True
3130055,"황학시장(서울중앙시장, 신중앙시장)",전통시장,-0.2680424887997397,18.463759976779187,18.195717487979447,79854555,1,-0.40593546484719706,0.13808242826735176,9,0.5,True,True
3120152,신대방삼거리역,발달상권,-0.26393964121764313,20.36825861106567,20.104318969848027,538511262,0,-0.3910689404041159,0.13516361087242448,9,1.0,True,True
3110983,국립국악고등학교,골목상권,-0.2556234393288257,18.01043822294961,17.754814783620784,51382837,0,-0.14707789786108488,0.20695952053791822,9,1.0,True,True
3120145,영등포역(영등포),발달상권,-0.25338875630304614,22.484063004476447,22.2306742481734,4515014557,0,-0.5005568728324117,0.16003600683199645,9,1.0,True,True
3110206,텃골근린공원,골목상권,-0.25171010538063854,17.910824218562983,17.659114113182344,46693433,0,-0.20842725237395618,0.0910988110757599,9,1.0,True,True
3120154,장승배기역,발달상권,-0.24766008280000307,19.826684171066727,19.579024088266724,318465302,0,-0.5421987351852068,0.21159727082444593,9,1.0,True,True
3120132,독산동,발달상권,-0.24568608689147808,21.108394748343837,20.86270866145236,1149633072,0,-0.39226902650086853,0.12478628480470808,9,1.0,True,True
3110404,신창초등학교,골목상권,-0.24441757383852547,18.471994047929794,18.22757647409127,82439600,0,-0.7875628419401437,0.20706233080179276,9,1.0,True,True
3120055,군자역,발달상권,-0.2411656938094744,21.111694859423178,20.870529165613704,1158659030,0,-0.2439824223248404,0.07694160408416711,9,1.0,True,True
3110002,독립문역 1번,골목상권,-0.23786757324553065,18.193556842095628,17.955689268850097,62814045,0,-0.27834564393848993,0.10298813586616734,9,1.0,True,True
3110996,대치2동주민센터,골목상권,-0.23560862680836792,18.808892991652055,18.573284364843687,116486315,0,-0.11622127400897932,0.079571341347803,9,1.0,True,True
3120131,가산디지털단지,발달상권,-0.23303947387602264,23.553638366068707,23.320598892192685,13427878827,0,-0.18040295442100765,0.10522693213362735,9,1.0,True,True
3120165,서래마을카페거리(서래마을),발달상권,-0.2287569626513708,20.498008041969218,20.269251079317847,635073360,0,-0.041193585930420246,0.10586708891649033,9,1.0,True,True
3110601,신월1동우편취급국,골목상권,-0.2270302889899405,17.99968758912797,17.77265730013803,52307864,0,-0.07151613242674257,0.15868417736382065,9,1.0,True,True
3130147,쌍문역동측상점가,전통시장,-0.2231683021595039,18.144619526883154,17.92145122472365,60699815,0,-0.00975246647942877,0.393621297568663,9,1.0,True,True
3110090,한국폴리텍대학서울정수캠퍼스,골목상권,-0.21966974377735937,17.958215212966685,17.738545469189326,50553637,0,0.10454690873023115,0.4486919023720284,9,1.0,False,True
3130112,사가정시장,전통시장,-0.20885013833330035,18.088015818347888,17.879165680014587,58186601,0,-0.28123962623445764,0.13431595768776217,9,1.0,True,True
3110275,하나은행 망우동지점,골목상권,-0.20693717753237806,17.560675099242452,17.353737921710074,34405875,0,-0.38629242776990697,0.3266700406824585,9,1.0,True,True
3120063,청량리역(청량리),발달상권,-0.2006049400490788,20.42663941774296,20.226034477693883,608212251,0,-0.2675348822837253,0.07437185113557704,9,1.0,True,True
3120065,회기역,발달상권,-0.19232141214713394,20.195288909192406,20.002967497045272,486607059,0,-0.1161015544732938,0.10017220253710182,9,1.0,True,True
3130210,목2동시장,전통시장,-0.18953533379560028,18.454528187017203,18.264992853221603,85582625,0,-0.16655195633177142,0.08449954656096022,9,1.0,True,True
3110475,백련산해모로아파트,골목상권,-0.18748727188567926,17.722224028124835,17.534736756239155,41232475,0,0.3343203037183879,0.39513711652774197,9,1.0,False,True
3110904,이수역 5번,골목상권,-0.18326990147103217,18.518115648954073,18.33484574748304,91774564,0,-0.10214973379167347,0.14897765173780952,9,1.0,True,True
3120056,구의역,발달상권,-0.18000755567964433,20.581363316598285,20.40135576091864,724763360,0,-0.17388111030665165,0.049684959254903,9,1.0,True,True
3120015,종로6가,발달상권,-0.17953554430203766,19.878556180660635,19.699020636358597,359067386,0,-0.12602242310480782,0.06243558649071599,9,1.0,True,True
3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",골목상권,-0.17779282558165121,17.715135534314964,17.537342708733313,41340065,0,-0.20174420251882047,0.3451981147687512,7,1.0,True,True
3110699,덕의초등학교,골목상권,-0.16336059271806036,17.687875802610005,17.524515209891945,40813162,0,-0.02594161937336676,0.19331008060277735,9,1.0,True,True
3110333,돌곶이역 5번,골목상권,-0.15443445691867197,17.83266953496834,17.678235078049667,47594847,0,-0.04703020127865701,0.13108186763498827,9,1.0,True,True
3120235,문정역,발달상권,-0.15416881079295663,21.72375066827954,21.569581857486583,2331043497,0,0.16313640976541263,0.30819069480294076,9,1.0,False,True
3001493,동대문패션타운 관광특구,관광특구,-0.15390472791917986,22.01125935529081,21.85735462737163,3108339902,0,-0.4768726325158801,0.16205117697955418,9,1.0,True,True
3130202,신영시장,전통시장,-0.1492932008489838,17.894564358863743,17.74527115801476,50894791,0,-0.9497000085092903,0.966405183861421,9,1.0,True,True
3130051,동화동 골목형상점가,전통시장,-0.1454806504774524,18.28681545302165,18.141334802544197,75627822,0,0.16855709787214776,0.2253981671201997,9,1.0,False,True
3110989,대치동아우편취급국,골목상권,-0.14207792090172333,18.294293924263524,18.1522160033618,76455237,0,-0.13665582613939856,0.24437088504438578,9,1.0,True,True
3120125,구로역,발달상권,-0.13980251843877767,20.854330015054696,20.71452749661592,991299727,0,-0.3224309855656501,0.11792545048092082,9,1.0,True,True
3110657,양천향교역 5번,골목상권,-0.1386956094030829,18.33384078093849,18.19514517153541,79808866,0,0.5904025584612624,0.3723229714650608,9,1.0,False,True
3110134,성수119안전센터,골목상권,-0.13711626482130868,18.923547092777028,18.78643082795572,144159491,0,-0.4300687133766065,0.21979524740764028,9,1.0,True,True
3120062,신설동역,발달상권,-0.13211007840331135,20.862883996039283,20.73077391763597,1007536336,0,-0.13994497585043714,0.03185177640317639,9,1.0,True,True
3110903,방배아이파크아파트,골목상권,-0.13162995552887224,18.558766416426423,18.42713646089755,100647659,0,-0.20446262916412689,0.09331675040591225,9,1.0,True,True
3120029,을지로2가,발달상권,-0.12947339109394562,19.71135741214069,19.581884021046744,319377395,2,0.2277573259562406,0.4013426921250907,9,0.3333333333333333,False,False
3120096,"이화여대(이대역, 이대)",발달상권,-0.1266218838451465,21.002108127124757,20.87548624327961,1164416852,1,0.15255596428794188,0.19215717397127968,9,0.5,False,True
3111042,거여역 1번(거여공원),골목상권,-0.12659795268791285,17.94779209968504,17.821194146997126,54909346,0,0.2796580558952704,0.2372257659666368,9,1.0,False,True
3120192,뱅뱅사거리,발달상권,-0.1257975941350118,22.28371422875309,22.15791663461808,4198178738,0,0.07755274328226294,0.2206731133363567,9,1.0,False,True
3110915,서래초등학교,골목상권,-0.1226533407492667,18.883566315106936,18.76091297435767,140527389,0,0.7884625639100216,0.6095495664164106,9,1.0,False,True
3110853,KT구로지사,골목상권,-0.11773699923800152,17.923259945212568,17.805522945974566,54055558,0,0.0006534728949611059,0.1588621645951108,9,1.0,False,True
3120110,목동역 8번출구,발달상권,-0.11694811019709661,20.373526869654867,20.25657875945777,627076285,0,-0.0853328216423724,0.051856684339966645,9,1.0,True,True
3110305,보문역 5번,골목상권,-0.11633990638058833,18.298071254683947,18.18173134830336,78745472,0,-1.1327436556019037,0.8828941189200137,7,1.0,True,True
3111014,송파나루역 2번,골목상권,-0.11531829534348859,17.9856847331427,17.870366437799213,57676849,0,-0.07535785247637289,0.2564289095702424,9,1.0,True,True
3111078,굽은다리역 4번,골목상권,-0.11492048931345877,18.31077528000679,18.195854790693332,79865520,0,0.35432030788567676,0.37175192119581457,9,1.0,False,True
3110832,노량진초등학교,골목상권,-0.11289803824512745,18.125384969559057,18.01248693131393,66485000,0,-1.2365476564566027,1.5890805294300185,2,1.0,True,True
3120190,강남을지병원,발달상권,-0.11233669323853945,20.771824499534503,20.659487806295964,938213230,0,-0.17501981853468448,0.11092971710719504,9,1.0,True,True
3120215,포스코사거리,발달상권,-0.10981488170844145,22.912774310817298,22.802959429108856,8002016657,0,-0.010100628987588086,0.15524963426606242,9,1.0,True,True
3120001,서대문역,발달상권,-0.10968172954139987,20.57146021432032,20.46177848477892,769905612,1,-0.05505609354905951,0.10314962873578852,9,0.5,True,True
3120243,천호역,발달상권,-0.10733623119014624,21.445123403923503,21.337787172733357,1848771446,0,-0.46996249962298364,0.2345549215868413,9,1.0,True,True
3110424,상계초등학교,골목상권,-0.10586161276308914,18.29578389794763,18.18992228518454,79393120,0,-0.32163683221709466,0.23209691065556518,9,1.0,True,True
3120208,청담사거리(청담동명품거리),발달상권,-0.10384947932690025,21.23724390410327,21.13339442477637,1507011555,1,0.05487960599386099,0.2370203145530158,9,0.5,False,True
3111017,송파나루역 3번,골목상권,-0.1010143451308636,17.842340472299167,17.741326127168303,50694405,0,-0.09328984107814857,0.1879878687002547,9,1.0,True,True
3120097,충정로역,발달상권,-0.10011029257122672,20.549607755076014,20.449497462504787,760508207,0,-0.10501235000218953,0.0815142665889902,9,1.0,True,True
3120087,응암역,발달상권,-0.09518957554990237,19.73896938126138,19.64377980571148,339770111,0,-0.1780450552151416,0.35580113191743196,9,1.0,True,True
3120066,장한평역(장한평),발달상권,-0.09147572349708355,20.73599508721165,20.644519363714565,924274222,0,-0.09419685647177031,0.16765021309217532,9,1.0,True,True
3120086,태릉입구역,발달상권,-0.08951154295334973,20.124975764314993,20.035464221361643,502679938,0,0.01622043618172321,0.08433296397584723,9,1.0,False,True
3120237,경찰병원역,발달상권,-0.08380078099024146,20.299471517074565,20.215670736084324,601941447,0,0.1845148876302167,0.2597202811857323,9,1.0,False,True
3110017,정독도서관,골목상권,-0.08251413343174008,18.20453424042807,18.12202010699633,74181110,2,0.03292179025418365,0.38670118688010807,9,0.3333333333333333,False,False
3110820,성남고등학교,골목상권,-0.07953466526612374,18.232119300070064,18.15258463480394,76483426,0,0.05918051853304402,0.08648743537363285,9,1.0,False,True
3111034,오동나무공원(송파레미니스1단지),골목상권,-0.07612190563770582,18.063499113248007,17.9873772076103,64836365,0,-0.6456607260926934,0.44131917568265644,9,1.0,True,True
3130315,문정동 로데오거리 상점가(문정동 로데오거리),전통시장,-0.07594948883158636,18.435800409915224,18.359850921083638,94098335,0,-0.11326391338060897,0.18130955431602597,9,1.0,True,True
3130208,목동깨비시장(목3동시장),전통시장,-0.0758971375847004,18.510884462614424,18.434987325029724,101440940,0,-0.057704819374615274,0.0972937639220284,9,1.0,True,True
3130186,망원시장,전통시장,-0.07389808019190269,18.379181564010835,18.305283483818933,89101210,0,-0.49999762234873696,0.4056416648047728,9,1.0,True,True
3110831,상도4동주민센터,골목상권,-0.07266784728148323,17.78518685424955,17.712519006968066,49254879,0,-0.12673290743490995,0.1463216051600422,9,1.0,True,True
3130246,영등포청과시장(조광시장),전통시장,-0.0718340955571044,18.243935088587573,18.17210099303047,77990765,0,-0.12092368143306469,0.4477154803552537,9,1.0,True,True
3130163,응암오거리상점가,전통시장,-0.07073966745360494,17.965870617124907,17.8951309496713,59123021,0,-0.3139594321689832,0.1938660193549588,9,1.0,True,True
3110955,논현초등학교,골목상권,-0.06615522689558517,18.326277694483615,18.26012246758803,85166818,0,-0.4362478031633468,0.16302480833242725,9,1.0,True,True
3110667,가양역 10번,골목상권,-0.06601973238426595,18.072288605032778,18.006268872648512,66072875,0,0.059680287272059554,0.12342003191639889,9,1.0,False,True
3110091,리움미술관,골목상권,-0.06349578219341367,19.13073350384586,19.067237721652447,190895691,1,0.5522444626845137,0.2630116657296734,9,0.5,False,True
3111069,천호1동주민센터,골목상권,-0.06275922956123026,17.860012847978552,17.797253618417322,53610398,0,-0.15727394337808795,0.09640316466121415,9,1.0,True,True
3110150,중곡1동 마을마당,골목상권,-0.05847311395401533,18.10628618798744,18.047813074033424,68875636,0,-0.15828350587023798,0.20489433897317325,9,1.0,True,True
3120003,광화문역,발달상권,-0.05312498429503876,22.877241474497964,22.824116490202925,8173119446,1,0.05612396642821772,0.12005386943594071,9,0.5,False,True
3110477,은평세무서,골목상권,-0.048409059122679565,17.901901689813744,17.853492630691065,56711786,0,-0.028323667310207017,0.156411415673787,9,1.0,True,True
3110753,시흥동 은행나무사거리,골목상권,-0.04775290296060675,18.087262110813466,18.03950920785286,68306070,0,0.23518165227543028,0.18628571415122464,9,1.0,False,True
3110891,구암초등학교,골목상권,-0.046512791895551686,17.62227105866953,17.575758266773978,42959065,0,0.09342883449084462,0.12002667881265547,9,1.0,False,True
3130227,고척골목시장상점가(그라운드 고척),전통시장,-0.044747561069051756,17.812777331518753,17.7680297704497,52066367,0,-0.014047100135796044,0.07868620916601415,9,1.0,True,True
3130095,청량리전통시장,전통시장,-0.04264293699380417,17.902884999526755,17.86024206253295,57095853,0,-0.007933019697021612,0.08149315397075875,9,1.0,True,True
3120134,구로전화국,발달상권,-0.04185569909911635,19.932780267450624,19.890924568351508,435029571,0,-0.34381261746806163,0.15487179195712694,9,1.0,True,True
3110203,떡전교사거리,골목상권,-0.03669897090914276,17.78456952860218,17.747870557693037,51027259,0,-0.10450035784370026,0.3116164616473384,8,1.0,True,True
3130278,미성동 도깨비시장 골목형상점가,전통시장,-0.035372553261531436,17.985727808176854,17.950355254915323,62479886,0,-0.13541366246747247,0.17961250566028408,9,1.0,True,True
3110552,성미산체육관,골목상권,-0.034983847096182075,17.756933690498485,17.721949843402303,49721591,0,-0.11596218734654389,0.4059188021905102,6,1.0,True,True
3110463,응암3동주민센터,골목상권,-0.03400521689623659,17.791760527781975,17.757755310885738,51534152,0,0.14538824245933984,0.10525056900973764,9,1.0,False,True
3110219,삼육보건대학교,골목상권,-0.03153207968962235,18.46564985107603,18.434117771386408,101352770,0,-0.05965777637320002,0.0854639991727626,9,1.0,True,True
3120017,동묘앞역(동묘),발달상권,-0.028079522972280557,20.018818619029922,19.99073909605764,480692867,0,-0.04567932782470249,0.12283408313363732,9,1.0,True,True
3111005,삼전역 3번,골목상권,-0.025963163815706736,18.343369935984988,18.31740677216928,90187984,0,-0.19350845889277657,0.1609428970224923,9,1.0,True,True
3120232,송파나루역,발달상권,-0.023191862133273844,19.512439206569145,19.48924734443587,291120358,0,-0.03407485224701448,0.3553916777546158,9,1.0,True,True
3110218,답십리사거리,골목상권,-0.022479153347369163,17.85521045314979,17.832731299802422,55546512,0,-0.0664058100790103,0.12234798583306693,9,1.0,True,True
3110375,서울북부고용노동지청,골목상권,-0.021100853055479263,17.761563455057825,17.740462602002346,50650648,0,-0.20016194637163942,0.15888506382129847,9,1.0,True,True
3110280,북정마을,골목상권,-0.02092077054186703,17.913616591759467,17.8926958212176,58979224,1,-0.06291005552217833,0.04983602705375513,9,0.5,True,True
3120069,상봉역,발달상권,-0.017334415299774975,21.181226311764274,21.1638918964645,1553679609,0,-0.49660431544669553,0.18744525011184848,9,1.0,True,True
3110794,영동초등학교,골목상권,-0.015862940704408857,18.31056773479805,18.29470479409364,88163604,0,0.5037825281667361,0.36024296808482636,9,1.0,False,True
3110927,잠원역,골목상권,-0.01459802224034945,18.59922301494024,18.58462499269989,117814862,0,-0.01459802224034945,,1,1.0,True,True
3130274,사당1동먹자골목상점가(사당1동먹자골목),전통시장,-0.013696106886936121,19.002499053566666,18.98880294667973,176494971,0,1.4689928360659263,0.6128698959144708,9,1.0,False,True
3110059,새남터성지,골목상권,-0.010286365994826241,18.01230061572799,18.002014249733165,65792357,0,-0.3537272367642505,0.3730383994031937,9,1.0,True,True
3110900,낙성대역 1번(관악구민 종합체육센터),골목상권,-0.00947762054459389,18.41472684875791,18.405249228213314,98468693,0,0.156344104563536,0.3131289290845653,9,1.0,False,True
3110060,효창공원앞역 6번,골목상권,-0.008465676933582245,18.098684466279952,18.09021878934637,71859169,1,0.003258210614403999,0.22367264447681218,9,0.5,False,True
3120085,은행사거리,발달상권,-0.0038522165124916796,20.072284066688777,20.068431850176285,519528303,0,0.09292913884004979,0.19145720383280182,9,1.0,False,True
3110717,남구로역 2번,골목상권,-0.002404387504654437,18.3907345488206,18.388330161315945,96816709,0,-0.03632297519761865,0.10047683219163046,9,1.0,True,True
3110215,회기역 1번,골목상권,-0.0020817970986755086,17.948444385608646,17.94636258850997,62230922,0,-0.17557110004314183,0.28295255090396043,5,1.0,True,True
3001494,종로·청계 관광특구,관광특구,-0.001913631793009074,22.778837130891777,22.776923499098768,7796365488,0,0.05642476360058129,0.060512448891050244,9,1.0,False,True
3120202,압구정로데오역(압구정로데오),발달상권,0.009612417464460066,21.18555238082551,21.19516479828997,1603035406,0,0.23002141614364646,0.18311064732948867,9,1.0,False,False
3111051,천호역 6번,골목상권,0.011553885683426302,18.361925884167782,18.37347976985121,95389566,0,0.20450954925052006,0.11046280614238002,9,1.0,False,False
3110429,공릉동 국수거리,골목상권,0.018589946776423005,18.399133418439177,18.4177233652156,99704698,0,-0.027519255459290706,0.13124694373749585,9,1.0,False,False
3120239,오금역,발달상권,0.020732833290331598,20.238954043952056,20.259686877242387,629028344,0,-0.025223691593320927,0.048593771630709964,9,1.0,False,False
3110158,중곡3동주민센터,골목상권,0.026256283378895517,18.322799589125744,18.34905587250464,93088002,0,0.013518983373827669,0.24194797517494612,9,1.0,False,False
3120111,목동사거리,발달상권,0.030989466447664427,19.799681012674444,19.83067047912211,409591335,1,-0.5385338445684122,0.2924148857982278,9,0.5,False,False
3110967,역삼역 8번,골목상권,0.032150121603624626,18.273600833559364,18.30575095516299,89142872,0,-0.5563787066884262,0.3178394574130303,9,1.0,False,False
3110376,수송초등학교,골목상권,0.03257300187668832,18.227011917131154,18.259584919007843,85121049,0,0.05437175799252082,0.10855677274803326,9,1.0,False,False
3110821,보라매역 2번,골목상권,0.033057761163803434,18.14801943087175,18.181077192035552,78693977,0,0.35266360946298214,0.15096757454803789,9,1.0,False,False
3120160,사당역(사당),발달상권,0.03316405988940829,21.51896414596041,21.55212820584982,2290711272,0,-0.06557085323480452,0.2530815051272296,9,1.0,False,False
3110291,한성대입구역 3번,골목상권,0.03557395975268918,18.000149304815775,18.035723264568464,68047956,0,-0.1850623235335098,0.25934691770961843,9,1.0,False,False
3120121,까치산역,발달상권,0.03840740172114465,20.200535513304494,20.23894291502564,616114212,0,0.0310340885737739,0.11115325887772762,9,1.0,False,False
3110056,신당역 3번,골목상권,0.043204995316582284,18.459629009063605,18.502834004380187,108562217,0,-0.021531064919177507,0.09262147258251988,9,1.0,False,False
3110442,화랑대철도공원,골목상권,0.04411037630814718,17.693491669373127,17.737602045681275,50505966,0,-0.09839122684254459,0.1432930560199026,9,1.0,False,False
3111016,송파역 2번,골목상권,0.044433992255410004,18.002915370582816,18.047349362838226,68843705,0,-0.0047649488253351064,0.22579747936939257,9,1.0,False,False
3110606,신한은행 신월동지점,골목상권,0.054935918902614844,17.993450604247062,18.048386523149677,68915144,0,0.04264415689215263,0.06610427947388901,9,1.0,False,False
3110713,구로보건소,골목상권,0.05595666501127283,18.457514805769335,18.51347147078061,109723208,0,0.056999628446388804,0.07120343685278799,9,1.0,False,False
3110306,미아초등학교,골목상권,0.056909813213284366,17.566946639022753,17.623856452236037,45075816,0,-0.40365568226266846,1.8737660301899626,8,1.0,False,False
3110035,동묘앞역 2번,골목상권,0.06229327456260236,18.119852373632728,18.18214564819533,78778103,0,0.010403422221214795,0.2179950871765569,9,1.0,False,False
3110815,공군호텔,골목상권,0.06487759082021327,18.449234632920597,18.51411222374081,109793536,0,0.3016385804999244,0.3257174221190592,9,1.0,False,False
3120140,문래동주민센터,발달상권,0.07008012968522337,21.007313519311985,21.07739364899721,1424937298,0,-0.00699445332969696,0.07035952687778273,9,1.0,False,False
3110487,불광역 8번,골목상권,0.07060603376173447,17.80927182464111,17.879877858402846,58228055,0,0.37910164775520905,0.2521848713136573,9,1.0,False,False
3110247,먹골역 1번,골목상권,0.07119234739169755,18.209404221274063,18.28059656866576,86928505,0,0.11172033656480886,0.08610265079742502,9,1.0,False,False
3110141,건대입구역 1번,골목상권,0.07167571812781404,17.901388633832372,17.973064351960186,63914981,0,-0.3192451469355508,0.2851270274442322,9,1.0,False,False
3110778,구로디지털단지역 4번,골목상권,0.07451698251717431,18.157384281068133,18.231901263585307,82796906,0,0.02099601130872644,0.04728518411463116,9,1.0,False,False
3110922,내방역 1번,골목상권,0.07528171896088764,18.312133233246584,18.38741495220747,96728142,0,-0.6341309444062948,0.3288694296971355,9,1.0,False,False
3120234,가락시장역,발달상권,0.08145832873274017,20.780271173408998,20.86172950214174,1148507949,0,0.06928322204568439,0.09039646754238426,9,1.0,False,False
3120019,경찰청앞교차로,발달상권,0.08542490612949649,20.67581368001008,20.761238586139577,1038702926,0,0.43777921234353595,0.24789850958769558,9,1.0,False,False
3110273,장스여성병원,골목상권,0.09456078499649934,17.677980942668356,17.772541727664855,52301819,1,-0.639142046598567,0.3224540532838417,9,0.5,False,False
3130293,봉천중앙시장,전통시장,0.10470760729547379,18.304097276962363,18.408804884257837,98819437,0,0.12143752497060412,0.0428061787925098,8,1.0,False,False
3110744,독산동성당,골목상권,0.10566702431854225,18.127913772495198,18.23358079681374,82936083,0,0.0740644466528365,0.18862464475809135,9,1.0,False,False
3120147,보라매역,발달상권,0.10848783769226245,20.08722786901356,20.195715706705823,590048742,0,0.02635236756822184,0.11304442489398177,9,1.0,False,False
3110028,이화달팽이길,골목상권,0.10962545142796642,17.957709116371266,18.067334567799232,70233401,0,0.38958214498839616,0.4638464262855346,9,1.0,False,False
3110481,불광역 7번,골목상권,0.11186452317763695,18.289528084905132,18.40139260808277,98089668,0,0.19790831279694862,0.08422475618694089,9,1.0,False,False
3120172,교대입구교차로,발달상권,0.1123209514048007,21.118728752853404,21.231049704258204,1661604774,0,0.12137952303955994,0.04241692700127133,9,1.0,False,False
3110309,대광초등학교,골목상권,0.11280654027698844,17.610622792270636,17.723429332547624,49795208,0,0.5119436277839952,0.3008644098059282,9,1.0,False,False
3110890,봉천역 1번(관악초등학교),골목상권,0.1192325709856128,18.024627620069992,18.143860191055605,75819053,0,0.021366380013448507,0.2518229284452202,9,1.0,False,False
3130068,마장축산물시장,전통시장,0.1236362138321887,18.091789041649587,18.215425255481776,81443920,0,0.21616787531576953,0.10031944310189155,9,1.0,False,False
3110765,문래동사거리,골목상권,0.12635186374983576,17.930509647931185,18.05686151168102,69501681,1,0.006295874727266337,0.10616670916768653,6,0.5,False,False
3111012,석촌역 6번,골목상권,0.12650149260199228,18.52760545057155,18.65410694317354,126291961,0,0.18092053692886464,0.160421961502522,9,1.0,False,False
3120075,월곡역,발달상권,0.12748149258452202,20.047483999644076,20.174965492228598,577931259,0,0.1516287487757061,0.0807095580211663,9,1.0,False,False
3110722,G타워,골목상권,0.12795748402670526,17.964219206842515,18.09217669086922,72000000,0,0.16330150280161013,0.06359422603267925,9,1.0,False,False
3110627,신정롯데캐슬아파트,골목상권,0.12916623292082363,18.266408506256393,18.395574739177217,97520652,0,-0.03471240784800579,0.1994519729482611,9,1.0,False,False
3120170,삼호가든사거리,발달상권,0.1304399962928926,21.023575772301992,21.154015768594885,1538410793,0,-0.25426685290416234,0.3384341934534179,9,1.0,False,False
3111023,문정역 1번,골목상권,0.1317506148667995,18.10080358792518,18.23255420279198,82850985,0,0.36822248964434184,0.2573363607148512,9,1.0,False,False
3110943,법제교육센터(버들어린이공원),골목상권,0.13448741342981307,18.040344823980124,18.174832237409937,78204068,0,0.29367509074894904,0.10887254292373404,9,1.0,False,False
3120210,선릉역,발달상권,0.13726521563709326,22.8799871405977,23.017252356234792,9914382882,2,-0.27282421117458155,0.2729859160139996,9,0.3333333333333333,False,False
3130204,경창시장,전통시장,0.14110305367162468,17.932683105183568,18.073786158855192,70687983,0,0.16604082582266283,0.06618836422186367,9,1.0,False,False
3130098,회기시장,전통시장,0.14240979701397194,18.399947946821378,18.54235774383535,112938924,0,0.23013366782786568,0.16787670237724828,9,1.0,False,False
3120142,대림역,발달상권,0.1449556199766917,20.058463370729,20.203418990705693,594611607,0,0.010165354187334132,0.14465394566061462,9,1.0,False,False
3130063,신금호역 골목형상점가,전통시장,0.15124541620398446,17.871126765368935,18.02237218157292,67145480,0,0.37854956636692805,0.2567819310636992,9,1.0,False,False
3110159,구의역 4번,골목상권,0.15237203166710245,18.59101609650776,18.743388128174864,138086122,0,0.13386648631544615,0.0857650580330682,9,1.0,False,False
3120180,양재화물트럭터미널앞,발달상권,0.15278742998432904,19.89894840835857,20.0517358383429,510926262,0,0.11288815437521214,0.09126072998773349,9,1.0,False,False
3130042,약수시장,전통시장,0.15342870767415917,18.43120382224668,18.58463252992084,117815750,0,-0.8193676710837927,0.5973520071964329,9,1.0,False,False
3110577,용강동주민센터,골목상권,0.15371736460095775,18.471140968467562,18.62485833306852,122651594,0,-0.008584741567466914,0.14151486903059735,8,1.0,False,False
3120054,어린이대공원역,발달상권,0.15521629496815947,20.34153145958319,20.49674775455135,797304924,0,0.11855116719910994,0.1267948574468439,9,1.0,False,False
3110267,망우역 2번,골목상권,0.1651636967545862,18.092180159734166,18.257343856488752,84930501,0,0.2656845423413448,0.0849877700914037,9,1.0,False,False
3110299,정릉역 1번,골목상권,0.17286101731090397,17.894126689539025,18.06698770684993,70209044,0,0.3232661578277553,0.16497979318549977,9,1.0,False,False
3120187,신논현역,발달상권,0.17843557001871346,22.320425855663323,22.498861425682037,5903796323,1,0.1461283310106671,0.06365350161773871,9,0.5,False,False
3120018,중림동,발달상권,0.17970321907739972,20.384400599400063,20.564103818477463,852858168,2,0.18064083091374095,0.03646351094718637,9,0.3333333333333333,False,False
3120175,남부터미널역,발달상권,0.1798032971750736,21.43055061498858,21.610353912163653,2428049050,0,0.06275547733183807,0.07918390891633151,9,1.0,False,False
3110010,평창동서측,골목상권,0.1816326139633304,18.858137910962597,19.039770524925927,185723677,0,-0.2450758680227357,0.7477142430317109,9,1.0,False,False
3110596,서서울호수공원,골목상권,0.18189560833066665,17.676666235012018,17.858561843342684,57000000,0,0.2193286372825401,0.0698635967015224,9,1.0,False,False
3120067,장안동사거리,발달상권,0.18298980545827703,20.570010716319683,20.75300052177796,1030181174,0,0.07492746748320617,0.07303824557135458,9,1.0,False,False
3110372,강북중학교,골목상권,0.18312404438669105,17.88568648014368,18.06881052453037,70337139,0,0.08754108352533842,0.21156093692483177,9,1.0,False,False
3120245,둔촌역,발달상권,0.1840882765985441,20.577301598334245,20.76138987493279,1038860082,0,-0.1481831777898065,0.2883988793681806,9,1.0,False,False
3110388,도봉우체국,골목상권,0.18436023105553545,17.720374519048477,17.904734750104012,59693562,0,-0.6353206630073268,0.7682503627704378,9,1.0,False,False
3110066,서울역 15번,골목상권,0.1843676592894532,19.439660603538638,19.62402826282809,333124969,0,0.14168699246117614,0.19756526205157973,9,1.0,False,False
3110174,아차산역 1번,골목상권,0.18526843573059892,18.072453658531824,18.257722094262423,84962631,0,0.3671206814272128,0.16248678403352845,9,1.0,False,False
3120094,"신촌역(신촌역, 신촌로터리)",발달상권,0.18664242457188962,22.156146412126283,22.342788836698173,5050680565,0,0.35853522144340544,0.0872567949667243,9,1.0,False,False
3110128,성원중학교,골목상권,0.19090218116177127,18.33866224978516,18.52956443094693,111503264,0,-0.04971605031623996,0.18392783656057504,9,1.0,False,False
